"utterance_id" "speaker_id" "speaker_role_raw" "utterance" "Comment" "X" "Comments" "session_id" "annotation1" "annotator_name1" "annotator1_comment" "annotation2" "annotator_name2" "annotator2_comment" "Diff_annotations" "keychild" "speaker" "role_adressee" "register"
31935 "MOT" "mother" "eh beh oui ça c'était sûr" "" "" "" "Theotime/239b.cha" "SIS" "c" "" "" "" "" "" "Theotime" "mother" "Other child" "OCDS"
31936 "MOT" "mother" "xxx" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31938 "MOT" "mother" "et ouais" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31940 "MOT" "mother" "tiens Tim" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31941 "MOT" "mother" "viens" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31942 "MOT" "mother" "viens viens" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31944 "MOT" "mother" "ben viens là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31946 "MOT" "mother" "tiens" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31947 "MOT" "mother" "je te donne làbas" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31949 "MOT" "mother" "bah jcrois que on va aller dans la cuisine à mon avis" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31950 "MOT" "mother" "parce qu'il xxx vu s'asseoir manger donc" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31953 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31956 "MOT" "mother" "je crois que on va pas y arriver mais bon" "" "" "%sit  Mot Tim et Chr se dirigent vers la cuisine /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31957 "MOT" "mother" "taistoi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31958 "MOT" "mother" "bon ben ça va être intéressant ça" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31963 "INV" "investigator" "xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "investigator" "Mother" "ADS"
31964 "MOT" "mother" "chais pas xxx tu veux" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31965 "MOT" "mother" "tu penses que c'est mieux ? c'est chais pas" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31966 "MOT" "mother" "il xxx pas mal donc xxx tourner le dos ouais" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31967 "INV" "investigator" "xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "investigator" "Mother" "ADS"
31968 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "INV" "c" "" "" "" "" "" "Theotime" "mother" "Investigator" "Investigator"
31969 "INV" "investigator" "xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "investigator" "Mother" "ADS"
31970 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31971 "MOT" "mother" "alors?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31972 "MOT" "mother" "ça va l'appétit?" "" "" "%sit  Tim mange son gâteau /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31973 "MOT" "mother" "qu'estce que tu manges Tim?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31974 "SIS" "sister" "un yyy un gâteau" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
31975 "MOT" "mother" "oui ben je pose pas à toi" "" "" "" "Theotime/239b.cha" "SIS" "clara" "" "SIS" "Lara" "" "" "Theotime" "mother" "Other child" "OCDS"
31976 "MOT" "mother" "hein qu'estce que tu manges Tim" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31978 "MOT" "mother" "mh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31979 "MOT" "mother" "tu sais comment il s'appelle celuilà de gâteau?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31980 "MOT" "mother" "tu te souviens?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31981 "MOT" "mother" "une languede+chat" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31983 "MOT" "mother" "ouais" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31985 "MOT" "mother" "je vais fermer" "" "" "%act  Mot ferme la fenêtre /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31988 "MOT" "mother" "oh bah" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31989 "MOT" "mother" "éh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31990 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31994 "MOT" "mother" "c'est bon?" "" "" "%sit  Mot revient dans la cuisine et s'assoit /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
31995 "MOT" "mother" "ils sont bons encore?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32000 "MOT" "mother" "ils sont bons" "" "" "" "Theotime/239b.cha" "1" "clara" "" "?" "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32001 "SIS" "sister" "encore un peu" "" "" "%sit  Mot fais chut du doigt à Ame /Theotime/239b.cha" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32002 "MOT" "mother" "bon www appétit hein" "" "" "%sit  Tim s'allonge sur la table /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32003 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32005 "MOT" "mother" "assieds toi correctement là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32006 "MOT" "mother" "tu vas tomber" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32008 "MOT" "mother" "oh pas toute la boite quand même" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32011 "MOT" "mother" "tiens" "" "" "%act  Mot tend le gâteau à Tim /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32012 "MOT" "mother" "xxx dit" "" "" "%sit  Ame parle /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32015 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32017 "MOT" "mother" "oh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32018 "MOT" "mother" "attends mais avant d'en prendre un www autre finis le tien" "" "" "%sit  Tim tend la main vers les gâteaux et Mot lui enlève le paquet /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32020 "MOT" "mother" "xxx" "" "" "%sit  Mot prend un papier puis pince la joue de Tim /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32021 "MOT" "mother" "tu es un voyou?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32023 "MOT" "mother" "tu es un voyou toi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32025 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32026 "MOT" "mother" "estce que tu es un voyou?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32029 "MOT" "mother" "non" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32030 "MOT" "mother" "tu es sûr?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32033 "MOT" "mother" "xxx la machine" "" "" "%sit  Tim mange son gâteau /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32034 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32035 "MOT" "mother" "alors?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32037 "MOT" "mother" "encore?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32039 "MOT" "mother" "tu vas en manger combien là?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32041 "SIS" "sister" "moi je vais en manger douze" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32042 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32046 "MOT" "mother" "oh il y a une mouche là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32047 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32048 "MOT" "mother" "hum" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32049 "MOT" "mother" "tu le manges?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32050 "MOT" "mother" "c'est pour moi?" "" "" "%sit  Tim tend son gâteau et Mot croque dedans /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32052 "MOT" "mother" "hum" "" "" "" "Theotime/239b.cha" "SELF" "clara" "" "1" "Lara" "" "DIFFER" "Theotime" "mother" "Self" "unclassified"
32053 "MOT" "mother" "mince" "" "" "%sit  Mot a fait tomber un bout de gâteau par terre /Theotime/239b.cha" "Theotime/239b.cha" "SELF" "clara" "" "1" "Lara" "" "DIFFER" "Theotime" "mother" "Self" "unclassified"
32057 "MOT" "mother" "c'est pour Tim hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "?" "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32059 "MOT" "mother" "je peux en manger un petit bout?" "" "" "%sit  Tim tend le morceau à Mot /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32061 "MOT" "mother" "un gros bout moi je veux" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32064 "MOT" "mother" "non" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32066 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32067 "MOT" "mother" "c'est des miettes?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32069 "MOT" "mother" "tu me donnes des miettes toi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32071 "MOT" "mother" "décidément" "" "" "%sit  Mot fait tomber un bout de gâteau /Theotime/239b.cha" "Theotime/239b.cha" "SELF" "clara" "" "1" "Lara" "" "DIFFER" "Theotime" "mother" "Self" "unclassified"
32072 "MOT" "mother" "hum" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32073 "MOT" "mother" "elles sont bonnes tes languesde+chat hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32074 "MOT" "mother" "tu en propose une à Chr?" "" "" "%sit  Tim regarde Chr /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32077 "SIS" "sister" "la mouche xxx fait des guili" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32078 "MOT" "mother" "ouais" "" "" "" "Theotime/239b.cha" "SIS" "c" "" "" "" "" "" "Theotime" "mother" "Other child" "OCDS"
32079 "SIS" "sister" "déjà qu'elle m'a xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32080 "SIS" "sister" "xxx" "" "" "" "Theotime/239b.cha" "MOT" "c" "" "" "" "" "" "Theotime" "child" "Mother" "ADS"
32081 "MOT" "mother" "chutchutchut" "" "" "" "Theotime/239b.cha" "SIS" "c" "" "" "" "" "" "Theotime" "mother" "Other child" "OCDS"
32085 "MOT" "mother" "ben vas y toi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32087 "MOT" "mother" "bah c'est c'est à toi maintenant de lui proposer" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32088 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32090 "MOT" "mother" "va lui va lui donner à Chr" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32092 "MOT" "mother" "non mais donnes lui à Chr" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32094 "MOT" "mother" "et tu sais il est gentil hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32096 "MOT" "mother" "non mais va lui donner toi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32097 "MOT" "mother" "vas y" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32099 "MOT" "mother" "tu amènes" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32100 "MOT" "mother" "là regarde" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32101 "MOT" "mother" "tu apportes toute la boîte" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32102 "MOT" "mother" "tu lui apportes" "" "" "%sit  Mot prend la boîte de gâteaux et la donne à Tim /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32106 "MOT" "mother" "pourquoi tu veux pas yyy +//" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32107 "MOT" "mother" "pourquoi pas toute la boîte?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32110 "MOT" "mother" "on lui donne?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32113 "MOT" "mother" "pourquoi c'est moi?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32116 "MOT" "mother" "pourquoi?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32117 "MOT" "mother" "bah vas y toi" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32120 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32121 "MOT" "mother" "tu fais le service?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32123 "MOT" "mother" "ben si prendsle" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32126 "MOT" "mother" "bah pourquoi tu veux pas?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32127 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32128 "MOT" "mother" "il est gentil" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32129 "MOT" "mother" "non?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32131 "MOT" "mother" "non?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32132 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32134 "MOT" "mother" "il est méchant" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32135 "MOT" "mother" "oh" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32137 "MOT" "mother" "ben alors" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32139 "MOT" "mother" "ah ça ça faisait longtemps que tu l'avais pas dit ça hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32141 "MOT" "mother" "hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32142 "MOT" "mother" "ça se dit pas ça" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32143 "SIS" "sister" "qu'estce qu'il trouve à dire?" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32150 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32155 "MOT" "mother" "ah bah" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32156 "MOT" "mother" "aussi bien il a faim" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32158 "MOT" "mother" "il a pas faim?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32160 "MOT" "mother" "tu lui demandes?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32162 "SIS" "sister" "tu es timide?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32163 "SIS" "sister" "moi je suis pas timide avec les gens" "" "" "%sit  Tim se rassoie sur la chaise et tire le paquet de gâteaux à lui /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32165 "MOT" "mother" "allez tu vas lui en yyy donner un" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32167 "MOT" "mother" "pourquoi non?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32169 "SIS" "sister" "c'est c'est maman?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32170 "SIS" "sister" "oh il marche pas ce bleu" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32171 "SIS" "sister" "qu'estce que je vais faire?" "" "" "" "Theotime/239b.cha" "MOT" "clara" "" "MOT" "Lara" "" "" "Theotime" "child" "Mother" "ADS"
32172 "MOT" "mother" "chut chut chut Ame" "" "" "" "Theotime/239b.cha" "SIS" "clara" "" "SIS" "Lara" "" "" "Theotime" "mother" "Other child" "OCDS"
32173 "MOT" "mother" "ça ça va finir parterre ça hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32175 "MOT" "mother" "oh bah si" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32177 "MOT" "mother" "attends" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32178 "MOT" "mother" "qu'estce tu veux faire?" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32180 "MOT" "mother" "xxx" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32182 "MOT" "mother" "tu te fais plus bête hein là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32183 "MOT" "mother" "tu sais bien que c'est pas par dessous" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32185 "MOT" "mother" "allez" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32186 "MOT" "mother" "on les range?" "" "" "%sit  Mot prend les gâteaux /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32191 "MOT" "mother" "mais tu en www as pris deux là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32193 "MOT" "mother" "www" "" "" "" "Theotime/239b.cha" "1" "clara" "" NA "Lara" "" "DIFFER" "Theotime" "mother" "Keychild" "CDS"
32194 "SIS" "sister" "oh tu prends tu //" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32195 "SIS" "sister" "tu en prends tout hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32196 "SIS" "sister" "si tu veux on www échange" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32197 "SIS" "sister" "je vais te donner un gâteau" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32198 "MOT" "mother" "chut Ame tais-toi" "" "" "" "Theotime/239b.cha" "SIS" "clara" "" "SIS" "Lara" "" "" "Theotime" "mother" "Other child" "OCDS"
32199 "SIS" "sister" "donne" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32204 "MOT" "mother" "tu vas glisser" "" "" "%sit  Mot rapproche la chaise de Tim vers la table /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32205 "SIS" "sister" "moi je veux pas des miettes hein" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "child" "Keychild" "CDS"
32206 "MOT" "mother" "arrêtez arrêtez" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32208 "MOT" "mother" "non allez" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32209 "MOT" "mother" "vous faites du gaspillage là" "" "" "" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
32210 "MOT" "mother" "allez ça suffit" "" "" "%sit  Mot prend le paquet et le gâteau des mains de Tim /Theotime/239b.cha" "Theotime/239b.cha" "1" "clara" "" "1" "Lara" "" "" "Theotime" "mother" "Keychild" "CDS"
